timestamp_utc,mmsi,ship_name,message_type,latitude,longitude,sog_knots,cog_degrees,true_heading,rate_of_turn,nav_status_code,nav_status_text,position_accuracy
2026-04-07 06:54:21.83486413 +0000 UTC,563180600,MARINE DYNAMO,PositionReport,1.2414733333333332,103.92724833333334,8.4,237,235,0,0,Under way using engine,False
2026-04-07 06:54:22.026466809 +0000 UTC,215141000,CMA CGM CORAL,PositionReport,1.2578533333333333,103.77928,0.4,244.8,129,9,0,Under way using engine,True
2026-04-07 06:54:22.527296038 +0000 UTC,563204400,DILIGENCE,PositionReport,1.1924516666666667,103.81543,10.4,237.1,238,0,0,Under way using engine,False
2026-04-07 06:54:22.640467482 +0000 UTC,405000444,AKIJ HARMONY,PositionReport,1.2698316666666665,103.89594166666667,0,224,86,0,0,Under way using engine,True
2026-04-07 06:54:22.648287268 +0000 UTC,563040711,GWYN 92,StandardClassBPositionReport,1.2287299999999999,103.71784,6.9,164,,,,,False
2026-04-07 06:54:22.756395223 +0000 UTC,525101021,KN SAR ANTAREJA,PositionReport,-10.188681666666668,123.526255,0.1,360,,-128,5,Moored,True
2026-04-07 06:54:22.768762447 +0000 UTC,215137000,CMA CGM J.MADISON,PositionReport,1.1262433333333335,103.76096833333332,11.8,42.5,41,7,0,Under way using engine,True
2026-04-07 06:54:23.011455596 +0000 UTC,563215500,ZEVIROUS,PositionReport,1.238,103.73645666666667,0,143.1,263,0,0,Under way using engine,False
2026-04-07 06:54:23.171460905 +0000 UTC,525100095,MEGAMAS SWEET,StandardClassBPositionReport,1.2650583333333332,103.84193,0,0,,,,,True
2026-04-07 06:54:23.274551813 +0000 UTC,312871000,,PositionReport,1.2092466666666666,103.78960000000001,6.5,17.8,,-128,15,Undefined (default),True
2026-04-07 06:54:23.384581344 +0000 UTC,566210000,,PositionReport,1.2919316666666667,103.94108833333333,0,204.5,88,0,1,At anchor,True
2026-04-07 06:54:23.633984469 +0000 UTC,525101263,GARDA MARITIM 3,PositionReport,-10.217588333333333,123.51795666666666,0,92.3,,-128,8,Under way sailing,False
2026-04-07 06:54:23.794144658 +0000 UTC,563025390,,PositionReport,1.199125,103.74140666666668,0,66.6,,-128,0,Under way using engine,False
2026-04-07 06:54:23.860588353 +0000 UTC,565263000,HORIZON 9,PositionReport,1.2624916666666666,103.82011166666666,0,151.5,269,0,8,Under way sailing,False
2026-04-07 06:54:24.045227416 +0000 UTC,312653000,BATAMINDO LEO,PositionReport,1.2644333333333333,103.84276,0,294.5,,-128,0,Under way using engine,False
2026-04-07 06:54:24.288575511 +0000 UTC,563077750,,PositionReport,1.274835,103.74207500000001,5.8,174,172,0,8,Under way sailing,False
2026-04-07 06:54:24.370602 +0000 UTC,563082830,,StandardClassBPositionReport,1.1921516666666667,103.78630166666667,0.4,262.1,,,,,True
2026-04-07 06:54:24.385227792 +0000 UTC,563085490,NORTHERN ALBATROSS,StandardClassBPositionReport,1.2592383333333332,103.81991500000001,0,360,,,,,False
2026-04-07 06:54:24.448403096 +0000 UTC,525015271,,PositionReport,-7.3053566666666665,113.20889833333334,0,158.7,,-128,15,Undefined (default),True
2026-04-07 06:54:24.50207068 +0000 UTC,563004120,MARINA PRINCESS 3,StandardClassBPositionReport,1.2621866666666668,103.84523833333333,0,0,,,,,True
2026-04-07 06:54:24.743131948 +0000 UTC,636018934,DELTA APOLLONIA,PositionReport,1.2400683333333333,103.91661833333333,2.4,258.1,237,-9,0,Under way using engine,True
2026-04-07 06:54:24.796588366 +0000 UTC,563321500,MAERSK CRETE,PositionReport,1.21346,103.81926833333334,0,16.6,92,2,1,At anchor,True
2026-04-07 06:54:25.221623536 +0000 UTC,211151710,WILHELMSHAVEN EXPRES,PositionReport,1.2774483333333333,103.77836,0,223.8,300,0,5,Moored,False
2026-04-07 06:54:25.250564126 +0000 UTC,412379040,YUN XIANG 61,PositionReport,1.240265,103.79155166666666,0,224.1,311,0,1,At anchor,False
2026-04-07 06:54:25.300479344 +0000 UTC,209527000,BEACHWAY,PositionReport,1.2254433333333334,103.78662166666666,6.8,135.6,135,0,0,Under way using engine,False
2026-04-07 06:54:25.462245673 +0000 UTC,563021060,,PositionReport,1.2430583333333334,103.70907666666668,22.5,218.2,200,-127,0,Under way using engine,True
2026-04-07 06:54:25.620702266 +0000 UTC,572740210,JUPITER,PositionReport,1.2687433333333333,103.93794666666666,6.1,128.8,129,0,0,Under way using engine,True
2026-04-07 06:54:25.727775166 +0000 UTC,563882000,,PositionReport,1.188205,103.75970833333334,0,78.4,343,0,0,Under way using engine,False
2026-04-07 06:54:26.060992984 +0000 UTC,228468900,CMA CGM FORT JAMES,PositionReport,-6.097276666666667,106.89661833333334,0,256.2,272,0,5,Moored,False
2026-04-07 06:54:26.195339383 +0000 UTC,564886000,GRAZIA COSULICH,PositionReport,1.27046,103.76615,0,42.1,300,0,0,Under way using engine,False
2026-04-07 06:54:26.284452253 +0000 UTC,525023136,,PositionReport,1.209635,103.807785,7.4,286.3,,-128,0,Under way using engine,False
2026-04-07 06:54:26.582711923 +0000 UTC,538007725,,PositionReport,1.10981,103.73789000000001,9.4,43,38,0,0,Under way using engine,True
2026-04-07 06:54:26.756317611 +0000 UTC,525007049,TB SATRIA SRIS 5,StandardClassBPositionReport,-10.190021666666667,123.48084999999999,0,334.3,,,,,True
2026-04-07 06:54:26.901714894 +0000 UTC,566009000,SEA PROSPERITY,PositionReport,1.2971916666666667,103.94509500000001,0,258.2,101,0,1,At anchor,False
2026-04-07 06:54:27.21244412 +0000 UTC,563040383,SC 1642 C,StandardClassBPositionReport,1.2181216666666665,103.77853833333333,5,260,,,,,True
2026-04-07 06:54:27.487406791 +0000 UTC,563084440,ODETTE OASIS,PositionReport,1.2034316666666667,103.83359166666668,7.4,87.5,87,0,0,Under way using engine,False
2026-04-07 06:54:27.540666096 +0000 UTC,533130968,THE MAGGIE,StandardClassBPositionReport,1.2658816666666666,103.8126,0.1,360,,,,,True
2026-04-07 06:54:27.785786693 +0000 UTC,352005707,HPC LIBERTY,PositionReport,1.2610883333333334,103.89634,0.1,203.9,73,0,1,At anchor,True
2026-04-07 06:54:28.024287614 +0000 UTC,564688000,,PositionReport,1.2920466666666668,103.9516,0,298.3,93,-7,1,At anchor,False
2026-04-07 06:54:28.207434583 +0000 UTC,352004229,ASC GLORY,PositionReport,1.1681833333333331,103.81426666666667,11.3,61,63,0,0,Under way using engine,False
2026-04-07 06:54:28.477982111 +0000 UTC,413573510,,PositionReport,1.16787,103.69719166666667,11.7,297,305,127,0,Under way using engine,True
2026-04-07 06:54:28.768936367 +0000 UTC,357926000,MSC BERYL,PositionReport,1.098085,103.73424333333334,10.2,44.2,41,0,0,Under way using engine,False
2026-04-07 06:54:29.007770003 +0000 UTC,370159000,,PositionReport,1.1371633333333333,103.64053166666666,0,166.5,311,0,1,At anchor,False
2026-04-07 06:54:29.060889448 +0000 UTC,525005032,,PositionReport,1.1694416666666667,103.79711666666667,16.9,246.8,247,0,8,Under way sailing,False
2026-04-07 06:54:29.307141943 +0000 UTC,477685900,ANGEL NO.1,PositionReport,1.2513916666666667,103.799405,0,307.7,131,0,1,At anchor,False
2026-04-07 06:54:29.860414233 +0000 UTC,563258400,MAJESTIC BOLD,PositionReport,1.2615583333333333,103.81752833333333,2,253,245,0,9,Reserved (HSC),False
2026-04-07 06:54:30.639655816 +0000 UTC,566339000,SEA SERENITY,PositionReport,1.2151966666666667,103.865065,5.1,51.5,48,0,0,Under way using engine,False
2026-04-07 06:54:30.874645988 +0000 UTC,309781000,,PositionReport,1.1591316666666667,103.72437166666667,0,324.3,324,4,1,At anchor,False
2026-04-07 06:54:30.938479214 +0000 UTC,563008910,,PositionReport,1.2301049999999998,103.68412,6.7,187.2,,-128,5,Moored,True
2026-04-07 06:54:31.069585027 +0000 UTC,525020294,AHT TEGAP JAYA,PositionReport,-7.229363333333334,113.44894166666667,0.1,273.8,270,0,0,Under way using engine,False
2026-04-07 06:54:31.113999545 +0000 UTC,565472000,,PositionReport,1.2875733333333335,103.73478666666666,1,156,170,0,0,Under way using engine,False
2026-04-07 06:54:31.381229531 +0000 UTC,538011325,,PositionReport,1.1807166666666666,103.64833833333334,9.9,276.6,276,0,0,Under way using engine,True
2026-04-07 06:54:31.554714329 +0000 UTC,563030850,,PositionReport,1.1874633333333333,103.75365333333333,5.7,354.1,34,127,8,Under way sailing,False
2026-04-07 06:54:31.922350411 +0000 UTC,352006111,OCEAN 01,PositionReport,1.24542,103.87383833333334,0.2,96.7,45,0,0,Under way using engine,False
2026-04-07 06:54:31.958885808 +0000 UTC,574004420,APOLLO,PositionReport,1.2565333333333333,103.93326666666667,0.1,311,240,0,1,At anchor,False
2026-04-07 06:54:32.100562029 +0000 UTC,538003566,SONGA HAWK,PositionReport,1.2632183333333333,103.76544,3.1,310,310,0,0,Under way using engine,False
2026-04-07 06:54:32.16657715 +0000 UTC,477708200,KENZEN,PositionReport,1.2635566666666667,103.82569833333334,0,321.6,60,0,5,Moored,True
2026-04-07 06:54:32.420835892 +0000 UTC,636018475,,PositionReport,1.2677333333333332,103.96565000000001,0.1,220,295,0,1,At anchor,True
2026-04-07 06:54:32.473823675 +0000 UTC,563323700,MAJESTIC SERENITY,PositionReport,1.2618266666666667,103.81696833333334,1.1,89.8,271,0,8,Under way sailing,False
2026-04-07 06:54:32.772776291 +0000 UTC,525109020,,PositionReport,-6.026893333333334,106.90247166666667,0.2,63.4,323,4,1,At anchor,False
2026-04-07 06:54:33.033978114 +0000 UTC,563085890,MT ROIELLA,PositionReport,1.2421216666666666,103.74635166666667,1,89.4,86,0,0,Under way using engine,False
2026-04-07 06:54:33.063859039 +0000 UTC,525015658,MV.CTP FORTUNE,PositionReport,1.2678483333333332,103.79337333333334,0,0,209,0,5,Moored,False
2026-04-07 06:54:33.076447549 +0000 UTC,563105900,PSA MARVEL CS05,PositionReport,1.172785,103.770685,0.4,29.7,57,127,0,Under way using engine,False
2026-04-07 06:54:33.251105193 +0000 UTC,538011746,,PositionReport,1.1708816666666666,103.772375,0,55.1,234,0,3,Restricted manoeuvrability,False
2026-04-07 06:54:33.285379998 +0000 UTC,563111300,MAERSK XIAMEN,PositionReport,1.0844416666666667,103.71699166666667,9.7,54.4,53,0,0,Under way using engine,False
2026-04-07 06:54:33.300303535 +0000 UTC,563086590,,PositionReport,1.2865583333333332,103.76252500000001,0.8,313.2,293,-127,8,Under way sailing,True
2026-04-07 06:54:33.649324089 +0000 UTC,564346000,HORIZON 6,PositionReport,1.2623233333333335,103.82016833333334,0,196.6,,-128,8,Under way sailing,False
2026-04-07 06:54:33.916118487 +0000 UTC,636093121,DALLAS EXPRESS,PositionReport,1.27081,103.76623333333333,0,355.7,,0,5,Moored,False
2026-04-07 06:54:33.940293795 +0000 UTC,566163000,BRUE,PositionReport,1.222045,103.71498666666666,0,307,55,0,1,At anchor,False
2026-04-07 06:54:34.020512806 +0000 UTC,352005632,DORIC SAMURAI,PositionReport,1.2793866666666667,103.94385833333334,0,321.4,228,0,1,At anchor,True
2026-04-07 06:54:34.047168388 +0000 UTC,311001237,ERREA WITTU,PositionReport,1.2951416666666666,103.67896166666667,0,2.3,317,0,15,Undefined (default),True
2026-04-07 06:54:34.368017403 +0000 UTC,563026590,PANDUAN,PositionReport,1.2568333333333332,103.828775,0,62.5,290,0,0,Under way using engine,True
2026-04-07 06:54:34.795643886 +0000 UTC,563273700,,PositionReport,1.2989083333333333,103.95671666666667,0.1,177.8,94,-5,0,Under way using engine,False
2026-04-07 06:54:35.061864107 +0000 UTC,538007483,HYUNDAI UNITY,PositionReport,1.19085,103.84995,10.4,80,84,13,0,Under way using engine,True
2026-04-07 06:54:35.245466337 +0000 UTC,533130927,TNT LEISURE,StandardClassBPositionReport,1.2655083333333332,103.81163666666666,0.1,360,238,,,,True
2026-04-07 06:54:35.329770385 +0000 UTC,677034400,GOLDEN STAR 1,PositionReport,1.2865316666666666,103.7674,0,34.6,,-128,0,Under way using engine,False
2026-04-07 06:54:35.35338874 +0000 UTC,564611000,HERON SPIRIT,PositionReport,1.243985,103.84828333333333,14,47.6,53,127,0,Under way using engine,False
2026-04-07 06:54:35.488662299 +0000 UTC,566975000,,PositionReport,1.2501950000000002,103.89136,0.1,50.9,187,0,0,Under way using engine,False
2026-04-07 06:54:35.56704723 +0000 UTC,636016951,AMFITRION,PositionReport,1.2297616666666669,103.99237833333333,11.7,84.3,82,-2,0,Under way using engine,False
2026-04-07 06:54:35.597638605 +0000 UTC,563221000,,PositionReport,1.274275,103.89001666666667,5.1,44.6,49,0,0,Under way using engine,False
2026-04-07 06:54:35.647184717 +0000 UTC,563072790,,StandardClassBPositionReport,1.2434116666666666,103.80817333333333,8.7,288.5,,,,,True
2026-04-07 06:54:35.875458114 +0000 UTC,525101104,KENDHAGA NUSANTARA11,PositionReport,-10.19472,123.52595333333333,2.8,208.9,246,0,8,Under way sailing,False
2026-04-07 06:54:36.234471571 +0000 UTC,636023450,,PositionReport,1.1595,103.70365,4.9,303,311,0,0,Under way using engine,True
2026-04-07 06:54:36.313854653 +0000 UTC,563207500,,PositionReport,1.2554533333333333,103.63288666666668,0.6,233.2,252,11,0,Under way using engine,False
2026-04-07 06:54:36.48729309 +0000 UTC,563751000,OCEAN RAIDER,PositionReport,1.2613783333333333,103.81374000000001,5.8,95,,-128,0,Under way using engine,True
2026-04-07 06:54:36.546041102 +0000 UTC,563009220,,PositionReport,1.2907883333333332,103.76049166666667,0,360,,-128,0,Under way using engine,False
2026-04-07 06:54:36.633994825 +0000 UTC,563087340,,StandardClassBPositionReport,1.2496383333333334,103.84558,0.9,0,0,,,,False
2026-04-07 06:54:36.954343067 +0000 UTC,538010772,,PositionReport,1.2551266666666665,103.60907,0,360,269,0,2,Not under command,True
2026-04-07 06:54:37.193527779 +0000 UTC,352006233,HMM SAGE,PositionReport,1.254815,103.77455333333334,5.5,329.6,330,0,0,Under way using engine,False
2026-04-07 06:54:37.559125654 +0000 UTC,565974000,NEW GRACE,PositionReport,1.2300333333333335,103.77608333333333,0,209,136,0,5,Moored,True
2026-04-07 06:54:37.640407917 +0000 UTC,525008101,TB BALONGAN 1,PositionReport,-7.234305,113.31249333333334,0,360,,-128,8,Under way sailing,False
2026-04-07 06:54:38.100409603 +0000 UTC,563087010,PSA PEGASUS,PositionReport,1.2417733333333334,103.78125666666666,4.9,323.6,312,0,0,Under way using engine,True
2026-04-07 06:54:38.238999125 +0000 UTC,351473000,MSC ALYSSA,PositionReport,1.2542066666666665,103.64287333333333,0,179.9,271,0,5,Moored,False
2026-04-07 06:54:38.501170476 +0000 UTC,566724000,,PositionReport,1.2754933333333334,103.95386666666667,6.1,232,234,0,1,At anchor,True
2026-04-07 06:54:39.061950781 +0000 UTC,563019670,CLEANSEAS FERRY 2,PositionReport,1.2063233333333334,103.79226333333332,0.2,229.6,55,0,15,Undefined (default),True
2026-04-07 06:54:39.194264791 +0000 UTC,636024881,BOUBOULINA,PositionReport,1.2650166666666667,103.90056666666666,0.1,191,111,0,1,At anchor,True
2026-04-07 06:54:39.248370413 +0000 UTC,563009180,NOBLE ACE TG41,PositionReport,1.2608566666666665,103.85085666666667,0.1,150.8,,-128,0,Under way using engine,True
2026-04-07 06:54:39.38284898 +0000 UTC,563272100,PEARLLAUREL,PositionReport,1.2968149999999998,103.95120666666666,0,280.1,90,0,1,At anchor,False
2026-04-07 06:54:39.514014194 +0000 UTC,563085320,ETERNITY,PositionReport,1.2957133333333333,103.93785333333334,0,269.6,106,0,1,At anchor,False
2026-04-07 06:54:39.594154497 +0000 UTC,566065000,GOLDEN ARANDA,PositionReport,1.2287066666666666,103.79121666666667,5.5,335.2,325,0,0,Under way using engine,True
2026-04-07 06:54:39.780660893 +0000 UTC,565512000,,PositionReport,1.2027216666666667,103.8256,5.9,88.4,,-128,1,At anchor,False
2026-04-07 06:54:39.927117186 +0000 UTC,563012720,,PositionReport,1.295535,103.96474666666667,0.2,183.5,,-128,0,Under way using engine,False
2026-04-07 06:54:40.308757326 +0000 UTC,566156000,,PositionReport,1.26196,103.81934,0,0,,-128,0,Under way using engine,False
2026-04-07 06:54:40.654799242 +0000 UTC,566133000,RESILIENT NN23,PositionReport,1.2575316666666665,103.72493333333334,2.9,46.9,13,127,8,Under way sailing,False
2026-04-07 06:54:41.01539717 +0000 UTC,374986000,CLIO FORWARD,PositionReport,1.2703933333333335,103.87960500000001,0.1,261.9,64,0,0,Under way using engine,True
2026-04-07 06:54:41.114990823 +0000 UTC,477013300,XIN HAI TONG 51,PositionReport,1.1768500000000002,103.66499999999999,10.9,302,300,0,0,Under way using engine,True
2026-04-07 06:54:41.221136207 +0000 UTC,566639000,TRINITY,PositionReport,1.2210766666666666,103.67732500000001,0.6,77,63,0,8,Under way sailing,True
2026-04-07 06:54:41.486961776 +0000 UTC,677032800,,PositionReport,1.1164999999999998,103.75559,5,37.3,,-128,0,Under way using engine,True
2026-04-07 06:54:41.719369491 +0000 UTC,525501739,RADHIKA PANGESTU,PositionReport,-6.8515500000000005,112.42548166666667,0,0,,-128,8,Under way sailing,True
2026-04-07 06:54:41.734785918 +0000 UTC,563250600,MAJESTIC HARMONY,PositionReport,1.2619033333333334,103.81876666666668,0.3,175.5,287,127,8,Under way sailing,False
2026-04-07 06:54:41.870405458 +0000 UTC,566753000,HAI SOON 33,PositionReport,1.26664,103.75485333333333,6,271.4,268,0,0,Under way using engine,False
2026-04-07 06:54:41.876923074 +0000 UTC,564331000,,PositionReport,1.2216766666666667,103.88905666666666,17.9,117.7,,-128,5,Moored,True
2026-04-07 06:54:42.06008799 +0000 UTC,563024970,SSE OLGA,StandardClassBPositionReport,1.1931699999999998,103.79068333333333,0.4,180.1,,,,,True
2026-04-07 06:54:42.074015011 +0000 UTC,312871000,,PositionReport,1.2098016666666667,103.78976666666668,6.5,17,,-128,15,Undefined (default),True
2026-04-07 06:54:42.303544736 +0000 UTC,636026066,,PositionReport,1.2771666666666666,103.74488333333333,7.9,193,190,0,5,Moored,True
2026-04-07 06:54:42.314989824 +0000 UTC,441661000,CNC RICH,PositionReport,1.1854166666666666,103.74923333333332,4.2,180,164,-127,0,Under way using engine,True
2026-04-07 06:54:42.404548888 +0000 UTC,566925000,BEAVER,StandardClassBPositionReport,1.2697616666666667,103.85693666666666,1.6,44.3,,,,,True
2026-04-07 06:54:42.420148931 +0000 UTC,563083790,,PositionReport,1.2736616666666667,103.93373166666667,9.9,9.1,10,0,0,Under way using engine,False
2026-04-07 06:54:42.47306714 +0000 UTC,405000444,AKIJ HARMONY,PositionReport,1.269835,103.89593333333333,0,224,86,0,0,Under way using engine,True
2026-04-07 06:54:42.523185717 +0000 UTC,563034510,,StandardClassBPositionReport,1.2645383333333333,103.81440666666667,0,29.9,,,,,True
2026-04-07 06:54:42.900601009 +0000 UTC,525018301,TSHD KING RICHARD 8,PositionReport,-6.851693333333333,112.43098,0,301.3,,-128,0,Under way using engine,True
2026-04-07 06:54:43.36737115 +0000 UTC,563315800,PINNACLE OF MAJESTIC,PositionReport,1.2615933333333333,103.82091,3.4,31.2,27,-127,9,Reserved (HSC),False
2026-04-07 06:54:43.848536494 +0000 UTC,563009046,,StandardClassBPositionReport,1.2609216666666667,103.85097166666667,0,0,,,,,False
2026-04-07 06:54:43.915409979 +0000 UTC,563087090,,PositionReport,1.28579,103.88693666666667,0.1,155.8,,-128,0,Under way using engine,True
2026-04-07 06:54:44.31922862 +0000 UTC,525101104,KENDHAGA NUSANTARA11,PositionReport,-10.194791666666667,123.52585666666667,2.8,209.4,246,0,8,Under way sailing,False
2026-04-07 06:54:44.475410574 +0000 UTC,563075510,,PositionReport,1.2897133333333335,103.76206,0,4.1,120,0,0,Under way using engine,False
2026-04-07 06:54:44.53962412 +0000 UTC,525000088,KM.TAWAKAL,PositionReport,-6.869468333333333,112.29393333333334,0,297.3,,0,0,Under way using engine,False
2026-04-07 06:54:44.717518757 +0000 UTC,564654000,,PositionReport,1.2405116666666667,103.863955,16.9,294.9,,-128,0,Under way using engine,True
2026-04-07 06:54:44.767968366 +0000 UTC,419001637,,PositionReport,1.0995283333333332,103.88852166666668,0,58.1,183,0,0,Under way using engine,False
